@relation cal_housing-weka.filters.unsupervised.attribute.Center-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute longitude numeric
@attribute latitude numeric
@attribute housingMedianAge numeric
@attribute totalRooms numeric
@attribute totalBedrooms numeric
@attribute population numeric
@attribute households numeric
@attribute medianIncome numeric
@attribute medianHouseValue numeric

@data
0.72012,0.020191,0.960784,0.058625,0.065642,0.024776,0.058379,0.207976,168800
0.72012,0.020191,1,0.101073,0.111266,0.048964,0.126295,0.201046,175400
0.719124,0.021254,0.882353,0.085279,0.119025,0.040752,0.116264,0.148998,170100
0.719124,0.020191,1,0.029147,0.033054,0.013397,0.035192,0.341657,240900
0.719124,0.020191,1,0.06801,0.086282,0.033017,0.088143,0.214197,213100
0.719124,0.021254,0.960784,0.038786,0.052297,0.02032,0.052787,0.146557,203200
0.719124,0.020191,0.823529,0.068773,0.103352,0.042826,0.100806,0.113888,145000
0.719124,0.019129,0.823529,0.054886,0.078057,0.034138,0.074165,0.136702,140600
0.719124,0.019129,1,0.039626,0.047486,0.021133,0.051636,0.152301,199100
0.719124,0.020191,1,0.048553,0.064246,0.021693,0.067588,0.120205,221100
0.718127,0.019129,0.803922,0.039575,0.070919,0.034306,0.066765,0.122791,139100
0.719124,0.019129,0.313725,0.032631,0.065487,0.033773,0.067094,0.086764,126600
0.718127,0.018066,0.647059,0.043034,0.070453,0.041033,0.069725,0.111481,139400
0.718127,0.018066,0.607843,0.018236,0.038796,0.024973,0.03404,0.092806,103100
0.718127,0.019129,0.823529,0.027239,0.053228,0.018414,0.045716,0.107102,168800
0.718127,0.019129,0.862745,0.028943,0.047952,0.023459,0.055583,0.076944,156300
0.718127,0.019129,0.647059,0.064373,0.133613,0.05628,0.127775,0.111723,160400
0.718127,0.018066,1,0.031105,0.051366,0.026682,0.052623,0.075944,106300
0.718127,0.018066,1,0.024849,0.048572,0.027243,0.048676,0.050868,100000
0.718127,0.018066,1,0.020296,0.048417,0.037389,0.04621,0.073068,87500
0.718127,0.018066,1,0.012666,0.017381,0.013369,0.017596,0.094461,91100
0.719124,0.018066,0.705882,0.030978,0.050279,0.041173,0.052952,0.091385,81500
0.719124,0.018066,0.666667,0.015565,0.027778,0.019283,0.026805,0.08244,81300
0.718127,0.018066,0.823529,0.024518,0.039417,0.023936,0.03404,0.054082,72000
0.718127,0.018066,0.745098,0.041838,0.074022,0.060904,0.078605,0.087192,82900
0.718127,0.017003,0.607843,0.032504,0.054624,0.037333,0.054103,0.076027,77300
0.719124,0.017003,0.666667,0.009232,0.015053,0.012893,0.018254,0.141991,78800
0.718127,0.017003,0.823529,0.028587,0.044693,0.031643,0.048183,0.116385,87000
0.718127,0.017003,0.764706,0.031156,0.051055,0.033521,0.051801,0.049579,92500
0.718127,0.017003,0.686275,0.016049,0.022812,0.015527,0.022694,0.073999,82700
0.718127,0.017003,0.921569,0.01292,0.027778,0.015191,0.021543,0.089716,86500
0.718127,0.017003,0.843137,0.016684,0.033675,0.024272,0.034698,0.098888,89400
0.718127,0.017003,0.901961,0.013989,0.024829,0.016536,0.028449,0.031655,90000
0.717131,0.017003,0.960784,0.01203,0.026536,0.013453,0.019569,0.05971,162500
0.717131,0.018066,1,0.010173,0.028243,0.015527,0.02812,0.056041,87500
0.717131,0.017003,1,0.011598,0.022812,0.035875,0.027134,0.054234,86300
0.717131,0.018066,1,0.005468,0.01257,0.014799,0.015129,0.080054,137500
0.717131,0.019129,1,0.008698,0.027312,0.012809,0.024009,0.050296,137500
0.716135,0.019129,1,0.019991,0.071695,0.022478,0.064134,0.028572,162500
0.716135,0.018066,1,0.021441,0.069832,0.03439,0.061503,0.04082,22500
0.716135,0.018066,0.078431,0.063737,0.128181,0.057821,0.124979,0.055813,325000
0.715139,0.018066,0.117647,0.063355,0.107387,0.02657,0.105246,0.257762,205000
0.715139,0.018066,0.745098,0.007859,0.027933,0.00569,0.018418,0.018524,187500
0.718127,0.020191,0.490196,0.011394,0.020329,0.008801,0.01776,0.241383,137500
0.717131,0.019129,0.980392,0.033547,0.085196,0.021806,0.081894,0.055668,250000
0.716135,0.019129,0.45098,0.031283,0.102731,0.033101,0.102779,0.037186,162500
0.716135,0.020191,1,0.030927,0.072936,0.022927,0.070383,0.100674,200000
0.716135,0.019129,0.509804,0.031614,0.072936,0.018218,0.074001,0.052889,225000
0.715139,0.020191,1,0.010326,0.022036,0.008689,0.023351,0.090695,116700
0.715139,0.019129,0.843137,0.015871,0.039572,0.015948,0.037494,0.07524,262500
0.716135,0.020191,1,0.042729,0.095593,0.024384,0.08765,0.110157,112500
0.716135,0.020191,1,0.047332,0.086592,0.025309,0.080908,0.097957,195800
0.715139,0.020191,1,0.040083,0.075419,0.024552,0.073179,0.131515,215000
0.716135,0.021254,0.941176,0.046111,0.07666,0.016761,0.067259,0.176356,418800
0.716135,0.021254,0.823529,0.036497,0.062849,0.019311,0.062161,0.186066,466700
0.715139,0.021254,0.745098,0.096673,0.124922,0.043835,0.127282,0.220962,361500
0.715139,0.021254,0.72549,0.128491,0.181099,0.066229,0.18122,0.168432,289400
0.715139,0.020191,1,0.001348,0.002638,0.001738,0.003453,0.079944,112500
0.712151,0.023379,0.764706,0.014726,0.024209,0.008268,0.025489,0.13104,255000
0.713147,0.022317,0.627451,0.028308,0.048883,0.016256,0.044072,0.144019,258300
0.714143,0.021254,0.372549,0.029579,0.041589,0.012781,0.039961,0.184487,191700
0.713147,0.022317,1,0.000585,0.000621,0.00028,0.000658,0.00249,162500
0.711155,0.022317,0.27451,0.043593,0.108783,0.025533,0.110344,0.03871,300000
0.711155,0.021254,0.862745,0.076886,0.090317,0.055411,0.090281,0.124019,87500
0.711155,0.022317,0.509804,0.052648,0.082713,0.031251,0.083703,0.158922,262100
0.710159,0.022317,0.45098,0.099496,0.1527,0.060091,0.143562,0.170591,225000
0.710159,0.022317,0.490196,0.017651,0.028554,0.010679,0.030094,0.145667,125000
0.709163,0.022317,0.431373,0.061371,0.101179,0.035651,0.097846,0.181997,101800
0.710159,0.022317,0.490196,0.015642,0.017225,0.006951,0.017925,0.227838,162000
0.709163,0.022317,0.196078,0.109416,0.193048,0.05485,0.181549,0.196252,159800
0.711155,0.021254,1,0.031614,0.026847,0.013033,0.031574,0.443601,334500
0.710159,0.021254,1,0.03258,0.026691,0.012136,0.03108,0.476062,345700
0.710159,0.021254,1,0.031996,0.031192,0.015471,0.034205,0.467297,345200
0.710159,0.021254,0.784314,0.066611,0.083954,0.030018,0.07729,0.13115,287500
0.710159,0.022317,0.647059,0.152576,0.172253,0.074301,0.176122,0.28192,291000
0.710159,0.020191,0.72549,0.100819,0.119025,0.045881,0.119717,0.230411,291400
0.709163,0.020191,0.666667,0.074063,0.105835,0.043695,0.104753,0.139722,240200
0.709163,0.020191,0.843137,0.029656,0.040658,0.014182,0.041934,0.153612,269700
0.709163,0.019129,0.823529,0.024162,0.032278,0.010903,0.034369,0.114729,244200
0.709163,0.021254,0.843137,0.035658,0.035382,0.014294,0.03552,0.253838,263800
0.708167,0.021254,0.823529,0.05631,0.058038,0.025645,0.063641,0.346823,297700
0.708167,0.020191,0.705882,0.057429,0.05478,0.02259,0.057556,0.373195,388300
0.709163,0.020191,0.686275,0.052139,0.044382,0.019507,0.043414,0.4866,441400
0.709163,0.019129,0.72549,0.07185,0.090006,0.027159,0.091597,0.188701,500001
0.708167,0.018066,0.607843,0.105855,0.108628,0.035707,0.099655,0.425249,500001
0.708167,0.019129,0.745098,0.078514,0.066729,0.032848,0.070877,0.489138,466700
0.708167,0.019129,0.745098,0.09708,0.092024,0.038062,0.095708,0.42078,396400
0.707171,0.020191,0.72549,0.046747,0.045003,0.017657,0.046374,0.304313,383600
0.707171,0.019129,0.686275,0.06689,0.069677,0.057036,0.068739,0.415994,345800
0.707171,0.019129,0.627451,0.042601,0.035227,0.017545,0.039138,0.420484,496400
0.707171,0.020191,0.705882,0.056514,0.05121,0.022927,0.055912,0.402284,400000
0.704183,0.020191,0.843137,0.049138,0.050279,0.021862,0.051801,0.301272,358600
0.704183,0.021254,0.627451,0.105957,0.172408,0.049945,0.161651,0.155281,247700
0.707171,0.021254,0.686275,0.090188,0.1482,0.046106,0.142246,0.151467,288200
0.707171,0.021254,0.686275,0.046493,0.066574,0.021077,0.068739,0.171756,286800
0.707171,0.021254,0.764706,0.055547,0.08504,0.026626,0.084526,0.158674,257100
0.708167,0.021254,0.843137,0.04283,0.044072,0.019872,0.048841,0.243231,298600
0.708167,0.021254,0.843137,0.037794,0.040037,0.01861,0.046045,0.247328,321800
0.707171,0.020191,0.745098,0.042881,0.039572,0.017714,0.044565,0.282334,367400
0.709163,0.022317,0.078431,0.04634,0.078833,0.024917,0.06989,0.201977,137500
0.709163,0.022317,0.392157,0.052088,0.094196,0.031615,0.090281,0.136412,165000
0.709163,0.021254,0.294118,0.018643,0.021415,0.008296,0.021871,0.285203,179200
0.709163,0.021254,0.294118,0.049621,0.062539,0.022282,0.063148,0.297706,169800
0.709163,0.021254,0.666667,0.066458,0.081316,0.036688,0.089788,0.250617,238200
0.708167,0.021254,0.862745,0.043644,0.045313,0.021133,0.053938,0.244831,284900
0.708167,0.022317,0.686275,0.071952,0.103662,0.035763,0.10837,0.171701,252700
0.708167,0.022317,0.686275,0.047154,0.073557,0.022955,0.068245,0.124433,220600
0.708167,0.022317,0.784314,0.050537,0.079609,0.028364,0.08025,0.157936,226000
0.707171,0.021254,0.686275,0.031487,0.047952,0.016088,0.052294,0.149143,248200
0.707171,0.022317,0.607843,0.090264,0.16077,0.048432,0.153593,0.117364,208300
0.707171,0.022317,0.686275,0.049011,0.081471,0.027215,0.080579,0.087054,205800
0.708167,0.022317,0.627451,0.050308,0.095127,0.029541,0.093077,0.117536,231300
0.707171,0.022317,0.705882,0.03019,0.058349,0.017994,0.061832,0.135674,216700
0.704183,0.022317,0.647059,0.0249,0.048417,0.014154,0.049827,0.119509,266700
0.707171,0.026567,0.705882,0.03726,0.068436,0.018162,0.05805,0.129315,340400
0.707171,0.026567,0.823529,0.022992,0.037089,0.012753,0.033547,0.092178,328600
0.707171,0.025505,0.686275,0.038786,0.066108,0.019816,0.051143,0.157639,291700
0.707171,0.025505,0.392157,0.037565,0.074953,0.018358,0.062983,0.134488,350000
0.704183,0.024442,0.72549,0.032174,0.052607,0.012304,0.040947,0.264852,500000
0.707171,0.024442,0.607843,0.051351,0.081161,0.027187,0.079592,0.184832,362500
0.707171,0.024442,0.666667,0.063381,0.106921,0.031475,0.10245,0.243541,385300
0.707171,0.023379,0.72549,0.059235,0.07635,0.023347,0.071041,0.304313,452600
0.710159,0.025505,0.411765,0.051325,0.07216,0.028224,0.070383,0.203639,175000
0.709163,0.026567,0.431373,0.065517,0.103042,0.027635,0.102121,0.210238,238000
0.709163,0.026567,0.529412,0.062338,0.100403,0.030242,0.101299,0.215521,266700
0.709163,0.025505,0.666667,0.041889,0.054935,0.020825,0.059036,0.284782,356500
0.708167,0.025505,0.843137,0.055191,0.066729,0.024917,0.068903,0.253397,342200
0.708167,0.026567,0.313725,0.029172,0.041124,0.011211,0.037329,0.252776,241700
0.708167,0.026567,0.333333,0.064525,0.095438,0.026935,0.086334,0.202114,275000
0.708167,0.026567,0.372549,0.024391,0.042986,0.01463,0.041605,0.185094,245800
0.708167,0.026567,0.470588,0.05425,0.107076,0.01578,0.052458,0.151053,212500
0.708167,0.026567,0.333333,0.044229,0.093265,0.014154,0.046374,0.190522,193800
0.711155,0.02763,0.352941,0.01994,0.043606,0.01463,0.037494,0.084647,137500
0.710159,0.02763,0.431373,0.048426,0.081316,0.028756,0.080579,0.167591,183300
0.709163,0.02763,0.411765,0.075767,0.13532,0.048992,0.122348,0.127467,190600
0.709163,0.02763,0.509804,0.032937,0.054935,0.021665,0.055254,0.135474,244400
0.709163,0.028693,0.529412,0.038303,0.040658,0.027831,0.043743,0.227769,270000
0.710159,0.028693,0.392157,0.043263,0.051831,0.025197,0.060516,0.2263,362500
0.707171,0.02763,0.705882,0.027824,0.040192,0.013649,0.043743,0.190784,270600
0.707171,0.02763,0.607843,0.040668,0.072471,0.020404,0.070383,0.141853,258300
0.707171,0.02763,0.568627,0.052368,0.097765,0.02814,0.094721,0.143543,253100
0.707171,0.02763,0.588235,0.055445,0.09761,0.029878,0.098339,0.170908,212500
0.707171,0.026567,0.509804,0.021517,0.0464,0.012669,0.048841,0.177756,275000
0.707171,0.026567,0.470588,0.04133,0.058038,0.020516,0.061996,0.216756,317100
0.704183,0.02763,0.372549,0.046696,0.083644,0.017153,0.053281,0.210252,193800
0.709163,0.02763,0.392157,0.061727,0.089696,0.028252,0.088308,0.187935,229400
0.709163,0.02763,0.588235,0.035633,0.060056,0.020208,0.060845,0.147612,216100
0.709163,0.02763,0.529412,0.085889,0.142303,0.051739,0.139451,0.174439,241700
0.708167,0.02763,0.490196,0.087263,0.13532,0.041733,0.131064,0.167301,234800
0.708167,0.02763,0.529412,0.027214,0.05121,0.019311,0.052623,0.112812,187500
0.708167,0.02763,0.333333,0.05603,0.102421,0.024412,0.095215,0.227714,112500
0.708167,0.02763,0.352941,0.047332,0.076971,0.024244,0.082552,0.123316,210000
0.708167,0.02763,0.568627,0.048705,0.071539,0.023123,0.071699,0.135667,276300
0.708167,0.02763,0.54902,0.085813,0.136716,0.042322,0.138464,0.179384,238200
0.707171,0.028693,0.607843,0.061041,0.085351,0.028504,0.087321,0.199604,307400
0.707171,0.02763,0.666667,0.057963,0.078367,0.028084,0.081401,0.257217,275000
0.707171,0.02763,0.490196,0.062058,0.10211,0.031699,0.10245,0.194997,295500
0.706175,0.028693,0.470588,0.052749,0.090782,0.029625,0.090939,0.161529,227800
0.706175,0.028693,0.568627,0.033725,0.053538,0.016088,0.053774,0.126102,290600
0.706175,0.028693,0.705882,0.04105,0.065177,0.018134,0.064792,0.166901,326500
0.703187,0.028693,0.666667,0.047714,0.047641,0.016676,0.042098,0.445194,500001
0.706175,0.02763,0.568627,0.036726,0.05959,0.018134,0.056405,0.223728,450000
0.708167,0.028693,0.627451,0.040338,0.044693,0.019059,0.049334,0.338644,332400
0.708167,0.028693,0.647059,0.061499,0.060521,0.025617,0.064299,0.41987,394400
0.707171,0.028693,0.745098,0.0469,0.054159,0.021357,0.053938,0.235776,311900
0.705179,0.031881,0.647059,0.042042,0.069677,0.0243,0.067423,0.186963,376000
0.704183,0.031881,0.784314,0.036065,0.052297,0.017854,0.051472,0.167632,360300
0.705179,0.030818,0.745098,0.047688,0.065953,0.022478,0.067094,0.232762,410000
0.704183,0.030818,0.647059,0.060786,0.101179,0.026066,0.101628,0.222804,500000
0.701195,0.030818,0.72549,0.060151,0.074333,0.024889,0.070219,0.251569,500001
0.705179,0.029756,0.666667,0.07391,0.092179,0.029849,0.086828,0.253748,500001
0.705179,0.029756,0.803922,0.071672,0.075574,0.032848,0.082059,0.276438,405200
0.701195,0.029756,0.803922,0.070782,0.060211,0.023263,0.054596,0.745335,500001
0.705179,0.032944,0.647059,0.053487,0.068746,0.021778,0.066601,0.125433,488900
0.704183,0.031881,0.392157,0.062389,0.102266,0.028364,0.09801,0.224804,381300
0.705179,0.032944,0.490196,0.03487,0.051986,0.016957,0.043907,0.270693,475000
0.702191,0.032944,0.529412,0.059311,0.107542,0.021497,0.09061,0.181549,500001
0.709163,0.028693,0.45098,0.083143,0.078678,0.041845,0.079099,0.374891,422200
0.709163,0.028693,0.411765,0.081464,0.066418,0.03027,0.067259,0.529958,406300
0.708167,0.029756,0.372549,0.062694,0.051366,0.020404,0.054925,0.465925,392300
0.707171,0.031881,0.352941,0.044687,0.033054,0.018386,0.031903,0.708625,500001
0.706175,0.032944,0.568627,0.092833,0.077281,0.027327,0.07581,0.533613,500001
0.707171,0.030818,0.313725,0.052724,0.040503,0.019647,0.039467,0.720887,500001
0.705179,0.031881,0.490196,0.100158,0.1018,0.032989,0.098504,0.386381,500001
0.709163,0.036132,0.333333,0.141513,0.227188,0.176574,0.239599,0.093661,205000
0.710159,0.032944,0.490196,0.041838,0.040348,0.019367,0.042427,0.288796,274400
0.710159,0.031881,0.352941,0.068391,0.053693,0.03226,0.060023,0.520758,363600
0.709163,0.032944,0.470588,0.107508,0.09311,0.045713,0.094228,0.406587,316700
0.711155,0.034006,0.45098,0.091409,0.076505,0.044003,0.080743,0.416429,326000
0.711155,0.034006,0.490196,0.034335,0.031192,0.018246,0.03552,0.335816,260700
0.711155,0.032944,0.27451,0.065899,0.080695,0.025169,0.074823,0.255624,277800
0.711155,0.032944,0.490196,0.051122,0.048727,0.024356,0.054925,0.338395,277500
0.708167,0.030818,0.333333,0.079022,0.077592,0.026514,0.060352,0.478283,445700
0.707171,0.029756,0.352941,0.133603,0.118094,0.049609,0.119059,0.503538,474000
0.707171,0.029756,0.431373,0.156086,0.128026,0.05698,0.132544,0.622378,500001
0.706175,0.030818,0.45098,0.042245,0.030726,0.016116,0.030587,0.708418,500001
0.706175,0.029756,0.647059,0.148634,0.121664,0.050842,0.122677,0.551448,500001
0.705179,0.030818,0.666667,0.036065,0.029795,0.013061,0.028943,0.521648,500001
0.703187,0.040383,0.470588,0.059845,0.05897,0.022983,0.058707,0.436704,500001
0.707171,0.034006,0.568627,0.042423,0.03383,0.016901,0.033054,0.823644,500001
0.707171,0.034006,0.470588,0.073986,0.082557,0.031783,0.081894,0.317403,500001
0.707171,0.034006,0.509804,0.064296,0.072626,0.016564,0.053445,0.467731,500001
0.706175,0.032944,0.803922,0.044738,0.0509,0.013369,0.041769,0.336464,500001
0.708167,0.032944,0.333333,0.079226,0.073557,0.025253,0.060352,0.431635,388500
0.708167,0.032944,0.411765,0.088433,0.069367,0.035007,0.072192,0.660046,500001
0.713147,0.034006,0.333333,0.107559,0.112818,0.056812,0.118237,0.39176,272400
0.713147,0.034006,0.352941,0.094461,0.087213,0.050029,0.096366,0.32492,267400
0.712151,0.032944,0.411765,0.088992,0.097765,0.036268,0.095379,0.295803,295300
0.712151,0.032944,0.490196,0.058396,0.08504,0.027383,0.091103,0.132467,213500
0.713147,0.032944,0.27451,0.07358,0.077126,0.03254,0.072685,0.317382,417500
0.709163,0.035069,0.27451,0.058192,0.102576,0.028897,0.097517,0.173136,204200
0.709163,0.034006,0.294118,0.04255,0.05478,0.016845,0.054432,0.326389,188300
0.709163,0.034006,0.27451,0.030444,0.046555,0.01421,0.048512,0.214369,180100
0.709163,0.034006,0.27451,0.043263,0.049503,0.016368,0.04621,0.316244,209800
0.709163,0.034006,0.294118,0.03047,0.072471,0.018078,0.072685,0.175522,100000
0.709163,0.035069,0.196078,0.079378,0.11468,0.034194,0.104095,0.339106,196800
0.711155,0.034006,0.294118,0.071163,0.087678,0.035427,0.085019,0.191687,148600
0.710159,0.035069,0.254902,0.089272,0.125078,0.051347,0.130077,0.196556,171000
0.710159,0.034006,0.058824,0.414238,0.711359,0.213038,0.686565,0.215776,280800
0.710159,0.035069,0.078431,0.089247,0.156269,0.044732,0.150798,0.231328,176600
0.711155,0.037194,0.254902,0.079149,0.119801,0.044536,0.127446,0.194321,156100
0.712151,0.034006,0.058824,0.109517,0.16977,0.053813,0.1531,0.236942,267000
0.711155,0.035069,0.215686,0.036268,0.046865,0.014715,0.044072,0.251238,254400
0.717131,0.03932,0.27451,0.040974,0.046865,0.019591,0.039303,0.301727,169300
0.717131,0.03932,0.254902,0.03197,0.036778,0.024833,0.040454,0.306651,174800
0.716135,0.03932,0.078431,0.041126,0.042055,0.029709,0.048512,0.385457,214600
0.717131,0.03932,0.176471,0.059693,0.066729,0.044704,0.07137,0.298134,183200
0.717131,0.038257,0.215686,0.042703,0.05897,0.029345,0.059365,0.255231,176100
0.716135,0.037194,0.078431,0.218068,0.302762,0.140223,0.30028,0.266196,189100
0.72012,0.03932,0.137255,0.086551,0.148976,0.04874,0.150798,0.163646,114600
0.719124,0.03932,0.27451,0.036828,0.041124,0.020853,0.047525,0.214563,196300
0.719124,0.03932,0.294118,0.0821,0.089696,0.051066,0.094557,0.261858,151200
0.719124,0.03932,0.294118,0.069001,0.090006,0.045293,0.095872,0.241383,154700
0.718127,0.03932,0.254902,0.076606,0.110025,0.060596,0.11577,0.226466,160300
0.718127,0.038257,0.294118,0.081769,0.110956,0.057485,0.11281,0.25679,162100
0.719124,0.038257,0.27451,0.070782,0.099783,0.05031,0.103437,0.221769,175200
0.72012,0.038257,0.254902,0.082583,0.145251,0.053981,0.137642,0.162681,92500
0.72012,0.038257,0.235294,0.04428,0.056176,0.023852,0.057885,0.287362,138200
0.719124,0.040383,0.294118,0.055216,0.061763,0.040836,0.064463,0.25941,169600
0.719124,0.040383,0.313725,0.037616,0.048727,0.028,0.04917,0.215149,163400
0.718127,0.040383,0.117647,0.033216,0.064711,0.021385,0.06397,0.187253,106300
0.718127,0.040383,0.098039,0.078005,0.116232,0.043107,0.120868,0.228555,132500
0.718127,0.040383,0.27451,0.082405,0.092179,0.054178,0.097352,0.30832,184700
0.719124,0.040383,0.294118,0.040134,0.037244,0.025617,0.042756,0.291493,191100
0.719124,0.040383,0.294118,0.039753,0.039727,0.024945,0.039138,0.345078,192300
0.719124,0.042508,0.27451,0.123201,0.127871,0.078309,0.135175,0.306037,180400
0.719124,0.041445,0.294118,0.074165,0.068746,0.047479,0.07285,0.331464,195500
0.718127,0.041445,0.254902,0.049443,0.071695,0.033689,0.06397,0.255928,171200
0.718127,0.041445,0.215686,0.037438,0.056331,0.028196,0.06101,0.244976,166700
0.718127,0.041445,0.294118,0.061295,0.064867,0.045097,0.069232,0.276458,171100
0.72012,0.041445,0.117647,0.036243,0.037554,0.025898,0.039138,0.335347,218900
0.717131,0.041445,0.294118,0.069078,0.067815,0.042378,0.070712,0.32023,185300
0.718127,0.040383,0.27451,0.039575,0.048572,0.026514,0.054432,0.330099,174400
0.717131,0.040383,0.294118,0.050104,0.062228,0.03851,0.067752,0.27321,168300
0.717131,0.040383,0.294118,0.060125,0.060677,0.041453,0.066765,0.303617,182900
0.717131,0.040383,0.294118,0.075462,0.079609,0.044592,0.076303,0.277389,168300
0.714143,0.040383,0.058824,0.38209,0.405804,0.211805,0.393192,0.323864,210700
0.707171,0.044633,0.333333,0.121344,0.115146,0.05513,0.117579,0.422063,406200
0.706175,0.043571,0.27451,0.026298,0.022967,0.010987,0.025654,0.367885,500001
0.706175,0.043571,0.27451,0.047815,0.036002,0.019647,0.035849,0.446856,500001
0.707171,0.042508,0.294118,0.120886,0.125078,0.051179,0.124157,0.432373,425900
0.707171,0.042508,0.27451,0.045831,0.052452,0.018779,0.048512,0.377974,370500
0.708167,0.043571,0.333333,0.040414,0.041434,0.015247,0.039796,0.376188,329300
0.708167,0.042508,0.215686,0.055013,0.06766,0.022114,0.063312,0.328609,294400
0.719124,0.046759,0.078431,0.057836,0.048107,0.032372,0.051965,0.409112,271900
0.719124,0.045696,0.176471,0.088611,0.072626,0.047563,0.079263,0.411698,249500
0.714143,0.043571,0.058824,0.483214,0.416977,0.251605,0.40125,0.401636,260900
0.718127,0.044633,0.215686,0.151254,0.123836,0.082205,0.128268,0.404974,241500
0.719124,0.044633,0.27451,0.057607,0.045158,0.032989,0.047361,0.428415,240200
0.708167,0.046759,0.058824,0.163309,0.161546,0.072984,0.161487,0.492055,337000
0.711155,0.044633,0.039216,0.158935,0.153166,0.06522,0.146686,0.547275,467600
0.710159,0.043571,0.058824,0.460883,0.492241,0.204546,0.487255,0.403932,322500
0.710159,0.030818,0.647059,0.074622,0.092489,0.042294,0.093735,0.226493,176900
0.710159,0.030818,0.588235,0.100615,0.112663,0.053841,0.119553,0.342106,190200
0.710159,0.030818,0.313725,0.028537,0.028864,0.015415,0.033547,0.361733,237300
0.710159,0.030818,0.588235,0.065008,0.079299,0.03254,0.080743,0.202197,200400
0.710159,0.029756,0.666667,0.019177,0.020795,0.011772,0.0222,0.208514,183900
0.712151,0.031881,0.647059,0.085228,0.084264,0.044284,0.093735,0.279313,187700
0.712151,0.031881,0.607843,0.051656,0.060987,0.027635,0.063805,0.190232,181400
0.711155,0.031881,0.647059,0.054835,0.056642,0.029233,0.054925,0.278638,182100
0.712151,0.030818,0.686275,0.027646,0.037089,0.017377,0.037,0.144205,176000
0.711155,0.030818,0.686275,0.037464,0.050745,0.022506,0.05361,0.207439,166000
0.711155,0.030818,0.529412,0.08238,0.082557,0.037305,0.084197,0.253838,199600
0.711155,0.030818,0.666667,0.057404,0.077592,0.037473,0.083868,0.203328,162500
0.711155,0.028693,0.627451,0.121344,0.13532,0.054682,0.138793,0.268017,184800
0.711155,0.029756,0.588235,0.051707,0.05928,0.024188,0.059036,0.231238,212000
0.711155,0.028693,0.509804,0.033471,0.033364,0.01379,0.031245,0.329913,283800
0.710159,0.029756,0.411765,0.09502,0.123215,0.041285,0.119553,0.227335,303100
0.710159,0.028693,0.45098,0.018516,0.030261,0.009305,0.033218,0.207439,362500
0.712151,0.030818,0.666667,0.034971,0.054159,0.022114,0.051307,0.161881,161400
0.712151,0.029756,0.666667,0.030902,0.033985,0.017938,0.038809,0.237686,171600
0.712151,0.029756,0.666667,0.070451,0.083178,0.03893,0.085512,0.195659,172300
0.713147,0.029756,0.647059,0.097869,0.094196,0.045293,0.098832,0.313554,208200
0.713147,0.029756,0.666667,0.027265,0.027778,0.012304,0.028285,0.327795,204000
0.713147,0.029756,0.666667,0.055827,0.054624,0.026402,0.058543,0.304961,192900
0.714143,0.031881,0.588235,0.077878,0.089075,0.041285,0.090117,0.218397,175900
0.714143,0.031881,0.568627,0.058192,0.081006,0.035567,0.077454,0.21108,165100
0.714143,0.031881,0.607843,0.03431,0.036623,0.022983,0.044072,0.260472,167800
0.713147,0.031881,0.568627,0.06333,0.062849,0.034951,0.070712,0.34674,197100
0.713147,0.031881,0.666667,0.057505,0.066108,0.027972,0.06693,0.232762,172000
0.714143,0.030818,0.431373,0.053487,0.081316,0.034054,0.079428,0.19828,184100
0.713147,0.030818,0.568627,0.058141,0.069367,0.03467,0.076961,0.242169,169800
0.713147,0.030818,0.568627,0.081973,0.085971,0.044788,0.087321,0.264258,173300
0.715139,0.030818,0.45098,0.09001,0.082092,0.044508,0.086992,0.334747,212500
0.715139,0.029756,0.45098,0.041228,0.064556,0.025449,0.065121,0.154494,198100
0.715139,0.029756,0.392157,0.072918,0.092334,0.041145,0.094721,0.175004,197600
0.714143,0.030818,0.509804,0.059616,0.061763,0.030887,0.061174,0.260058,182800
0.714143,0.030818,0.588235,0.045018,0.054624,0.030466,0.057392,0.236314,162000
0.716135,0.029756,0.529412,0.058218,0.057418,0.03069,0.062654,0.288796,188000
0.715139,0.028693,0.490196,0.0616,0.060056,0.027215,0.061503,0.292348,184100
0.715139,0.028693,0.490196,0.019991,0.019553,0.009613,0.020391,0.314506,185700
0.714143,0.028693,0.352941,0.173483,0.234016,0.105973,0.247986,0.179535,179500
0.715139,0.029756,0.45098,0.039855,0.058349,0.019956,0.052623,0.180322,187500
0.716135,0.028693,0.254902,0.110026,0.170546,0.057261,0.171518,0.123447,159000
0.716135,0.028693,0.666667,0.0308,0.030881,0.014827,0.0296,0.219356,172400
0.716135,0.02763,0.705882,0.010682,0.012104,0.00583,0.012991,0.176729,159700
0.716135,0.02763,0.411765,0.057404,0.098231,0.033914,0.098668,0.137936,177800
0.716135,0.028693,0.647059,0.057811,0.058038,0.028532,0.062161,0.216356,176300
0.715139,0.028693,0.627451,0.077878,0.078367,0.037893,0.080086,0.256555,178700
0.718127,0.030818,0.470588,0.054911,0.071539,0.025029,0.076797,0.119205,177500
0.714143,0.029756,0.470588,0.044611,0.046555,0.020152,0.051143,0.280175,162300
0.714143,0.028693,0.529412,0.087339,0.083178,0.042042,0.08173,0.294341,204000
0.713147,0.028693,0.627451,0.132865,0.129112,0.062165,0.137806,0.32063,207000
